2017-11-11 00:00:03.569 [main] INFO  com.ureactor.jeesite.Launch - Starting Launch v1.0.0 on PC-20160513DCQQ with PID 9068 (C:\Users\Administrator\Desktop\巨翔\类自如文档\leiziru-ops\target\leiziru-ops-1.0.0.jar started by Administrator in C:\Users\Administrator\Desktop\巨翔\类自如文档\leiziru-ops\target)
2017-11-11 00:00:09.563 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$b004f44c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:09.680 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cache.annotation.ProxyCachingConfiguration' of type [org.springframework.cache.annotation.ProxyCachingConfiguration$$EnhancerBySpringCGLIB$$f9172a6a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:09.722 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.cache.CacheAutoConfiguration' of type [org.springframework.boot.autoconfigure.cache.CacheAutoConfiguration$$EnhancerBySpringCGLIB$$ed8aef0e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:09.782 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.cache-org.springframework.boot.autoconfigure.cache.CacheProperties' of type [org.springframework.boot.autoconfigure.cache.CacheProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:09.803 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'cacheManagerCustomizers' of type [org.springframework.boot.autoconfigure.cache.CacheManagerCustomizers] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:09.812 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.cache.RedisCacheConfiguration' of type [org.springframework.boot.autoconfigure.cache.RedisCacheConfiguration$$EnhancerBySpringCGLIB$$9e1c8b68] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:09.834 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.data.redis.RedisAutoConfiguration$RedisConfiguration' of type [org.springframework.boot.autoconfigure.data.redis.RedisAutoConfiguration$RedisConfiguration$$EnhancerBySpringCGLIB$$f5a779d9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:10.065 [main] DEBUG com.ureactor.jeesite.common.config.OSSConfig - {"accessKeyId":"xoERGPROHHq82JpW","accessKeySecret":"cqbK8uWxk9lK4C4zI8MDWQrPGb691Y","bucketName":"dev-proj","downloadEndpoint":"http://dev-proj.oss-cn-qingdao.aliyuncs.com","downloadUrlExpiration":1800000,"uploadEndpoint":"http://oss-cn-qingdao.aliyuncs.com"}
2017-11-11 00:00:10.066 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'OSSConfig' of type [com.ureactor.jeesite.common.config.OSSConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:10.071 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'jedisConnectionFactoryConfig' of type [com.ureactor.jeesite.common.config.JedisConnectionFactoryConfig$$EnhancerBySpringCGLIB$$64e39626] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:10.163 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'getJedisConnectionFactory' of type [org.springframework.data.redis.connection.jedis.JedisConnectionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:10.215 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisTemplate' of type [org.springframework.data.redis.core.RedisTemplate] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:10.265 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'cacheManager' of type [org.springframework.data.redis.cache.RedisCacheManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:10.274 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'cacheAutoConfigurationValidator' of type [org.springframework.boot.autoconfigure.cache.CacheAutoConfiguration$CacheManagerValidator] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-11-11 00:00:10.979 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8081 (http)
2017-11-11 00:00:10.992 [main] INFO  org.apache.catalina.core.StandardService - Starting service Tomcat
2017-11-11 00:00:10.993 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.14
2017-11-11 00:00:13.037 [localhost-startStop-1] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2017-11-11 00:00:13.472 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2017-11-11 00:00:13.473 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 9669 ms
2017-11-11 00:00:14.158 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'metricsFilter' to: [/*]
2017-11-11 00:00:14.161 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2017-11-11 00:00:14.164 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-11-11 00:00:14.166 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-11-11 00:00:14.167 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2017-11-11 00:00:14.169 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webRequestLoggingFilter' to: [/*]
2017-11-11 00:00:14.170 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'delegatingFilterProxy' to urls: [/*]
2017-11-11 00:00:14.171 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'formAuthenticationFilter' to: [/*]
2017-11-11 00:00:14.172 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'basicHttpAuthenticationFilter' to: [/*]
2017-11-11 00:00:14.173 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'shiroFilter' to: [/*]
2017-11-11 00:00:14.174 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'applicationContextIdFilter' to: [/*]
2017-11-11 00:00:14.176 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2017-11-11 00:00:14.180 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'com.ureactor.jeesite.common.servlet.ValidateCodeServlet' to [/servlet/validateCodeServlet]
2017-11-11 00:00:17.676 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@71e7a66b: startup date [Sat Nov 11 00:00:03 CST 2017]; root of context hierarchy
2017-11-11 00:00:17.777 [Thread-4] INFO  com.ureactor.jeesite.modules.sys.interceptor.LogThread - =======start the InterceptorLog  thread=======
2017-11-11 00:00:17.826 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/file/uploadImage],methods=[POST]}" onto public java.lang.String com.ureactor.jeesite.common.web.FileUploadController.uploadImage(org.springframework.web.multipart.MultipartFile) throws java.io.IOException
2017-11-11 00:00:17.829 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/ueditor/config]}" onto public void com.ureactor.jeesite.common.web.UeditorController.config(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-11-11 00:00:17.836 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/advertisement/advertisement/form]}" onto public java.lang.String com.ureactor.jeesite.modules.advertisement.web.AdvertisementController.form(com.ureactor.jeesite.modules.advertisement.entity.Advertisement,org.springframework.ui.Model)
2017-11-11 00:00:17.838 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/advertisement/advertisement/delete]}" onto public java.lang.String com.ureactor.jeesite.modules.advertisement.web.AdvertisementController.delete(com.ureactor.jeesite.modules.advertisement.entity.Advertisement,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.840 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/advertisement/advertisement/list || /admin/advertisement/advertisement]}" onto public java.lang.String com.ureactor.jeesite.modules.advertisement.web.AdvertisementController.list(com.ureactor.jeesite.modules.advertisement.entity.Advertisement,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model)
2017-11-11 00:00:17.841 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/advertisement/advertisement/save]}" onto public java.lang.String com.ureactor.jeesite.modules.advertisement.web.AdvertisementController.save(com.ureactor.jeesite.modules.advertisement.entity.Advertisement,org.springframework.ui.Model,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.842 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/advertisement/advertisement/rongIM]}" onto public java.lang.String com.ureactor.jeesite.modules.advertisement.web.AdvertisementController.rongIM()
2017-11-11 00:00:17.845 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/company/company/form || /admin/company/company]}" onto public java.lang.String com.ureactor.jeesite.modules.company.web.CompanyController.form(com.ureactor.jeesite.modules.company.entity.Company,org.springframework.ui.Model)
2017-11-11 00:00:17.847 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/company/company/save]}" onto public java.lang.String com.ureactor.jeesite.modules.company.web.CompanyController.save(com.ureactor.jeesite.modules.company.entity.Company,org.springframework.ui.Model,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.851 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/example/example/form]}" onto public java.lang.String com.ureactor.jeesite.modules.example.web.ExampleController.form(com.ureactor.jeesite.modules.example.entity.Example,org.springframework.ui.Model)
2017-11-11 00:00:17.853 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/example/example/delete]}" onto public java.lang.String com.ureactor.jeesite.modules.example.web.ExampleController.delete(com.ureactor.jeesite.modules.example.entity.Example,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.854 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/example/example/list || /admin/example/example]}" onto public java.lang.String com.ureactor.jeesite.modules.example.web.ExampleController.list(com.ureactor.jeesite.modules.example.entity.Example,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model)
2017-11-11 00:00:17.856 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/example/example/save]}" onto public java.lang.String com.ureactor.jeesite.modules.example.web.ExampleController.save(com.ureactor.jeesite.modules.example.entity.Example,org.springframework.ui.Model,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.857 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/example/example/rongIM]}" onto public java.lang.String com.ureactor.jeesite.modules.example.web.ExampleController.rongIM()
2017-11-11 00:00:17.863 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genScheme/form]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenSchemeController.form(com.ureactor.jeesite.modules.gen.entity.GenScheme,org.springframework.ui.Model)
2017-11-11 00:00:17.864 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genScheme/delete]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenSchemeController.delete(com.ureactor.jeesite.modules.gen.entity.GenScheme,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.864 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genScheme/list || /admin/gen/genScheme]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenSchemeController.list(com.ureactor.jeesite.modules.gen.entity.GenScheme,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model)
2017-11-11 00:00:17.865 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genScheme/save]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenSchemeController.save(com.ureactor.jeesite.modules.gen.entity.GenScheme,org.springframework.ui.Model,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.869 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genTable/form]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenTableController.form(com.ureactor.jeesite.modules.gen.entity.GenTable,org.springframework.ui.Model)
2017-11-11 00:00:17.870 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genTable/delete]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenTableController.delete(com.ureactor.jeesite.modules.gen.entity.GenTable,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.870 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genTable/list || /admin/gen/genTable]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenTableController.list(com.ureactor.jeesite.modules.gen.entity.GenTable,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model)
2017-11-11 00:00:17.871 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genTable/save]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenTableController.save(com.ureactor.jeesite.modules.gen.entity.GenTable,org.springframework.ui.Model,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.874 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genTemplate/form]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenTemplateController.form(com.ureactor.jeesite.modules.gen.entity.GenTemplate,org.springframework.ui.Model)
2017-11-11 00:00:17.875 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genTemplate/delete]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenTemplateController.delete(com.ureactor.jeesite.modules.gen.entity.GenTemplate,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.876 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genTemplate/list || /admin/gen/genTemplate]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenTemplateController.list(com.ureactor.jeesite.modules.gen.entity.GenTemplate,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model)
2017-11-11 00:00:17.877 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/gen/genTemplate/save]}" onto public java.lang.String com.ureactor.jeesite.modules.gen.web.GenTemplateController.save(com.ureactor.jeesite.modules.gen.entity.GenTemplate,org.springframework.ui.Model,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.878 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/homePage/homePage/form || /admin/homePage/homePage]}" onto public java.lang.String com.ureactor.jeesite.modules.homePage.web.HomePageController.form(com.ureactor.jeesite.modules.homePage.entity.HomePage,org.springframework.ui.Model)
2017-11-11 00:00:17.881 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/member/member/form]}" onto public java.lang.String com.ureactor.jeesite.modules.member.web.MemberController.form(com.ureactor.jeesite.modules.member.entity.Member,org.springframework.ui.Model)
2017-11-11 00:00:17.882 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/member/member/delete]}" onto public java.lang.String com.ureactor.jeesite.modules.member.web.MemberController.delete(com.ureactor.jeesite.modules.member.entity.Member,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.883 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/member/member/list || /admin/member/member]}" onto public java.lang.String com.ureactor.jeesite.modules.member.web.MemberController.list(com.ureactor.jeesite.modules.member.entity.Member,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model)
2017-11-11 00:00:17.884 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/member/member/save]}" onto public java.lang.String com.ureactor.jeesite.modules.member.web.MemberController.save(com.ureactor.jeesite.modules.member.entity.Member,org.springframework.ui.Model,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.886 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/member/memberWallet/form]}" onto public java.lang.String com.ureactor.jeesite.modules.member.web.MemberWalletController.form(com.ureactor.jeesite.modules.member.entity.MemberWallet,org.springframework.ui.Model)
2017-11-11 00:00:17.887 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/member/memberWallet/delete]}" onto public java.lang.String com.ureactor.jeesite.modules.member.web.MemberWalletController.delete(com.ureactor.jeesite.modules.member.entity.MemberWallet,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.888 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/member/memberWallet/list || /admin/member/memberWallet]}" onto public java.lang.String com.ureactor.jeesite.modules.member.web.MemberWalletController.list(com.ureactor.jeesite.modules.member.entity.MemberWallet,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model)
2017-11-11 00:00:17.889 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/member/memberWallet/save]}" onto public java.lang.String com.ureactor.jeesite.modules.member.web.MemberWalletController.save(com.ureactor.jeesite.modules.member.entity.MemberWallet,org.springframework.ui.Model,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.892 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/message/message/form]}" onto public java.lang.String com.ureactor.jeesite.modules.message.web.MessageController.form(com.ureactor.jeesite.modules.message.entity.Message,org.springframework.ui.Model)
2017-11-11 00:00:17.893 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/message/message/delete]}" onto public java.lang.String com.ureactor.jeesite.modules.message.web.MessageController.delete(com.ureactor.jeesite.modules.message.entity.Message,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.893 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/message/message/list || /admin/message/message]}" onto public java.lang.String com.ureactor.jeesite.modules.message.web.MessageController.list(com.ureactor.jeesite.modules.message.entity.Message,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model)
2017-11-11 00:00:17.894 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/message/message/save]}" onto public java.lang.String com.ureactor.jeesite.modules.message.web.MessageController.save(com.ureactor.jeesite.modules.message.entity.Message,org.springframework.ui.Model,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2017-11-11 00:00:17.895 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/admin/message/message/rongIM]}" onto public java.lang.String com.ureactor.jeesite.modules.message.web.MessageController.rongIM()
